RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_PUPIL	TRIAL_INDEX	button_RT	button_pressed	combined_cs_status	comp_q	cs_word	cs_word_char_position	cs_word_length	cs_word_or_combo	cs_word_or_combo_char_position	cs_word_or_combo_length	cs_word_or_combo_word_position	cs_word_word_position	cword	cword_char_position	cword_length	cword_word_position	e_status	exp_button	exp_response	frame_cword_space	item_num	lang	list.x	p_status	pre_cs_word_frame_space	pre_cs_word_or_combo_space	pre_cword_frame_space	response_accuracy	sent	sent_length_words	taboo_status	SINGLE_FIXATION_DURATION	FIRST_FIXATION_DURATION	GAZE_DURATION	REGRESSION_PATH_DURATION	REREADING_DURATION	TOTAL_DURATION	FIRST_PASS_REGRESSION	FIRST_PAST_FIXATION	list.y	Lang_order	DELE	MELICET	dominance	FIRST_FIXATION_DURATION_SC	TOTAL_DURATION_SC	GAZE_DURATION_SC	dominance_SC	dom_cat
101	FALSE	966	8	4409	Up	n	¿Ocurrió esto después del entrenamiento after the workout?	was	10	3	was	10	3	3	3	horny	19	5	1	e	Up	y	Su novia was very horny	1	CS	1	s	Su novia	Su novia	Su novia was very	correct	Su novia was very horny after her usual workout in the morning.	12	taboo	.	0	0	0	.	0	.	0	1	SCS2_E2	36	41	0.87804878	-0.829979131	-0.831205837	-0.78422069	0.404285766	H
101	FALSE	809	11	2922	Down	y	¿La persona vio la imagen en su computadora?	picture	11	7	a picture	9	9	3	4	wolf	24	4	1	e	Down	n	Ayer vi a picture of a wolf	12	CS	1	s	Ayer vi a	Ayer vi	Ayer vi a picture of a	correct	Ayer vi a picture of a wolf in my cousin's phone.	11	neut	157	157	157	157	0	645	0	1	1	SCS2_E2	36	41	0.87804878	0.190089811	0.818497368	-0.100562049	0.404285766	H
101	FALSE	891	12	2873	Up	n	¿Cayeron muchos de ellos?	ayer	31	4	ayer	31	4	7	7	latas	50	5	1	e	Up	y	"Cuando yo estaba en la tienda ayer, un montón de latas"	32	Spa	1	s	Cuando yo estaba en la tienda	Cuando yo estaba en la tienda	"Cuando yo estaba en la tienda ayer, un montón de"	correct	"Cuando yo estaba en la tienda ayer, un montón de latas cayó de un estante."	15	neut	348	348	348	348	0	348	0	1	1	SCS2_E2	36	41	0.87804878	1.431065404	0.05886659	0.731150055	0.404285766	H
101	FALSE	799	14	2626	Down	y	¿Ocurrió esto en la mañana?	otra	25	4	la otra	22	7	5	6	sándwich	45	8	1	e	Down	n	"Cuando llegué a casa la otra noche, tuve un sándwich"	38	Spa	1	s	Cuando llegué a casa la	Cuando llegué a casa	"Cuando llegué a casa la otra noche, tuve un"	correct	"Cuando llegué a casa la otra noche, tuve un sándwich en el sofá."	13	neut	0	153	1193	1193	0	1345	0	1	1	SCS2_E2	36	41	0.87804878	0.164100794	2.608872939	4.410714077	0.404285766	H
101	FALSE	846	16	2925	Up	y	¿Estaba la venta en una tienda grande?	que	17	3	de que	14	6	4	5	vibradores	28	10	1	e	Up	y	Me di cuenta de que tenían vibradores	33	Spa	1	s	Me di cuenta de	Me di cuenta	Me di cuenta de que tenían	correct	Me di cuenta de que tenían vibradores a la venta en esa tienda grande.	14	taboo	164	164	164	164	0	472	0	1	1	SCS2_E2	36	41	0.87804878	0.235570592	0.376018834	-0.070080454	0.404285766	H
101	FALSE	864	17	5563	Down	n	¿Ha estado la marca allí durante una semana?	mancha	11	6	mancha	11	6	3	3	nalga	31	5	1	e	Down	n	Tengo una mancha grande en mi nalga	15	Spa	1	s	Tengo una	Tengo una	Tengo una mancha grande en mi	correct	Tengo una mancha grande en mi nalga desde la fiesta de ayer.	12	taboo	0	170	1007	1007	0	1007	0	1	1	SCS2_E2	36	41	0.87804878	0.274554119	1.744377306	3.600774541	0.404285766	H
101	FALSE	852	18	3257	Down	n	¿Estaba en el asiento del tren?	that	14	4	that	14	4	3	3	flour	29	5	1	e	Down	n	Podría jurar that there was flour	24	CS	1	s	Podría jurar	Podría jurar	Podría jurar that there was	correct	Podría jurar that there was flour on the seat of the bus.	12	neut	0	164	904	904	0	1203	0	1	1	SCS2_E2	36	41	0.87804878	0.235570592	2.245682466	3.152259636	0.404285766	H
101	FALSE	783	20	2139	Up	n	¿Estaba en una relación cuando la recibió?	gave	13	4	gave	13	4	4	4	motorcycle	24	10	1	e	Up	y	Su ex novia gave him a motorcycle	30	CS	1	s	Su ex novia	Su ex novia	Su ex novia gave him a	correct	Su ex novia gave him a motorcycle in college.	9	neut	164	164	164	164	0	164	0	1	1	SCS2_E2	36	41	0.87804878	0.235570592	-0.411746418	-0.070080454	0.404285766	H
101	FALSE	777	21	3110	Down	n	¿Fue adicto durante 5 años?	was	19	3	was	19	3	5	5	masturbation	35	12	1	e	Down	n	"En el colegio, he was addicted to masturbation"	13	CS	1	s	"En el colegio, he"	"En el colegio, he"	"En el colegio, he was addicted to"	correct	"En el colegio, he was addicted to masturbation for three years."	11	taboo	.	0	0	0	.	251	.	0	1	SCS2_E2	36	41	0.87804878	-0.829979131	-0.189228311	-0.78422069	0.404285766	H
101	FALSE	878	22	4963	Down	n	¿Los examinaron en la consulta del doctor?	they	20	4	they	20	4	5	5	testicles	38	9	1	e	Down	n	"Hoy en el colegio, they examined the testicles"	31	CS	1	s	"Hoy en el colegio,"	"Hoy en el colegio,"	"Hoy en el colegio, they examined the"	correct	"Hoy en el colegio, they examined the testicles of the children at the annual health checkup."	16	taboo	.	0	0	0	.	533	.	0	1	SCS2_E2	36	41	0.87804878	-0.829979131	0.532037276	-0.78422069	0.404285766	H
101	FALSE	827	23	5212	Down	n	¿La persona lo vio en el armario?	we	14	2	we	14	2	4	4	pubic hair	44	10	1	e	Down	n	"En el hostal we were staying at, I found a pubic hair"	19	CS	1	s	En el hostal	En el hostal	"En el hostal we were staying at, I found a"	correct	"En el hostal we were staying at, I found a pubic hair on the bed sheet."	16	taboo	0	42	210	210	0	753	0	1	1	SCS2_E2	36	41	0.87804878	-0.557094446	1.094726741	0.130227173	0.404285766	H
101	FALSE	917	24	2972	Down	n	¿Salió del coche?	and	20	3	and	20	3	4	4	airplane	41	8	1	e	Down	n	"Salió del edificio and started yelling \airplane\"""""	48	CS	1	s	Salió del edificio	Salió del edificio	Salió del edificio and started yelling	correct	"Salió del edificio and started yelling \airplane\"" in the middle of a busy street."""	14	neut	0	219	657	657	0	991	0	1	1	SCS2_E2	36	41	0.87804878	0.592919585	1.703454436	2.076694768	0.404285766	H
101	FALSE	948	31	2561	Up	n	¿Dijo el niño esto?	dijo	9	4	dijo	9	4	3	3	coño	15	4	1	e	Up	y	"El niño dijo \coño\"""""	9	Spa	1	s	El niño	El niño	El niño dijo	correct	"El niño dijo \coño\"" delante de todos."""	7	taboo	461	461	461	461	0	461	0	1	1	SCS2_E2	36	41	0.87804878	2.165255153	0.34788436	1.223210096	0.404285766	H
101	FALSE	805	33	2955	Up	y	¿Estaba la persona adolorida después del trabajo?	masajeó	30	7	me masajeó	27	10	5	6	culata	41	6	1	e	Up	y	"Cuando volví del trabajo, me masajeó la culata"	45	Spa	1	s	"Cuando volví del trabajo, me"	"Cuando volví del trabajo,"	"Cuando volví del trabajo, me masajeó la"	correct	"Cuando volví del trabajo, me masajeó la culata antes de ir a la cama."	14	taboo	0	81	437	437	0	1710	0	1	1	SCS2_E2	36	41	0.87804878	-0.303701524	3.542425915	1.118701769	0.404285766	H
101	FALSE	878	34	1664	Up	n	¿Su bebé la lastimó?	mordió	9	6	mordió	9	6	3	3	dedo	19	4	1	e	Up	y	Su bebé mordió su dedo	14	Spa	1	s	Su bebé	Su bebé	Su bebé mordió su	correct	Su bebé mordió su dedo y le salió sangre.	9	neut	167	167	167	167	0	1169	0	1	1	SCS2_E2	36	41	0.87804878	0.255062355	2.158721367	-0.057016913	0.404285766	H
101	FALSE	748	35	5784	Down	n	¿Es el producto para la piel?	de	15	2	de	15	2	4	4	vagina	42	6	1	e	Up	y	Vi un anuncio de una nueva crema para la vagina	3	Spa	1	s	Vi un anuncio	Vi un anuncio	Vi un anuncio de una nueva crema para la	incorrect	Vi un anuncio de una nueva crema para la vagina para que no pique.	14	taboo	158	158	158	158	0	1106	0	1	1	SCS2_E2	36	41	0.87804878	0.196587066	1.997587565	-0.096207536	0.404285766	H
101	FALSE	774	9	1831	Down	n	Did this happen after the gym?	she	20	3	she	20	3	4	4	mascara	39	7	1	e	Down	n	"After the meeting, she leaned and her mascara"	28	Eng	1	s	"After the meeting,"	"After the meeting,"	"After the meeting, she leaned and her"	correct	"After the meeting, she leaned and her mascara fell out of her bag."	13	neut	228	228	228	228	0	385	0	1	1	SCS2_E2	36	41	0.87804878	0.651394875	0.153500727	0.208608419	0.404285766	H
101	FALSE	768	14	1250	Up	n	Did Carl turn around?	she	26	3	she	26	3	5	5	erection	44	8	1	e	Up	y	"When Carl turned around, she could see his erection"	23	Eng	1	s	"When Carl turned around,"	"When Carl turned around,"	"When Carl turned around, she could see his"	correct	"When Carl turned around, she could see his erection through his clothes."	12	taboo	331	331	331	331	0	331	0	1	1	SCS2_E2	36	41	0.87804878	1.320612079	0.01538604	0.657123323	0.404285766	H
101	FALSE	791	15	3363	Up	n	Did he have a compulsive disorder?	washed	16	6	washed	16	6	4	4	anus	27	4	1	e	Up	y	My best friend washed his anus	17	Eng	1	s	My best friend	My best friend	My best friend washed his	correct	My best friend washed his anus compulsively in college.	9	taboo	179	179	179	179	0	179	0	1	1	SCS2_E2	36	41	0.87804878	0.333029408	-0.373381227	-0.004762749	0.404285766	H
101	FALSE	798	17	3475	Up	n	Did they see the movie last week?	last	18	4	last	18	4	5	5	erotic	35	6	1	e	Up	y	The movie we saw last weekend was erotic	35	Eng	1	s	The movie we saw	The movie we saw	The movie we saw last weekend was	correct	The movie we saw last weekend was erotic from beginning to end.	12	taboo	166	166	166	166	0	166	0	1	1	SCS2_E2	36	41	0.87804878	0.248565101	-0.406631059	-0.061371427	0.404285766	H
101	FALSE	651	22	5492	Up	n	Was he prevented from going on a business trip?	said	9	4	said	9	4	3	3	obligations	19	11	1	e	Down	n	His mom said that obligations	22	Eng	1	s	His mom	His mom	His mom said that	incorrect	His mom said that obligations prevented him from going to the trip.	12	neut	151	151	151	151	0	151	0	1	1	SCS2_E2	36	41	0.87804878	0.151106285	-0.44499625	-0.126689131	0.404285766	H
101	FALSE	697	29	2162	Up	n	Did she travel a lot in her twenties?	when	26	4	when	26	4	6	6	hooker	47	6	1	e	Up	y	My friend traveled a lot when she worked as a hooker	47	Eng	1	s	My friend traveled a lot	My friend traveled a lot	My friend traveled a lot when she worked as a	correct	My friend traveled a lot when she worked as a hooker in her twenties.	14	taboo	.	0	0	0	.	0	.	0	1	SCS2_E2	36	41	0.87804878	-0.829979131	-0.831205837	-0.78422069	0.404285766	H
101	FALSE	702	30	1541	Down	y	Were they selling it?	saw	34	3	I saw	32	5	7	8	water	64	5	1	e	Down	n	"While I was walking on campus, I saw that they were giving out water"	40	Eng	1	s	"While I was walking on campus, I"	"While I was walking on campus,"	"While I was walking on campus, I saw that they were giving out"	correct	"While I was walking on campus, I saw that they were giving out water to students in the courtyard."	19	neut	156	156	156	156	0	285	0	1	1	SCS2_E2	36	41	0.87804878	0.183592557	-0.102267212	-0.104916563	0.404285766	H
101	FALSE	656	35	2815	Up	n	Was there a lot of them?	pointed	23	7	pointed	23	7	5	5	penises	70	7	1	e	Up	y	The museum tour guide pointed out how his paintings were filled with penises	5	Eng	1	s	The museum tour guide	The museum tour guide	The museum tour guide pointed out how his paintings were filled with	correct	The museum tour guide pointed out how his paintings were filled with penises at the beginning of his career.	19	taboo	153	153	153	153	0	153	0	1	1	SCS2_E2	36	41	0.87804878	0.164100794	-0.439880891	-0.117980104	0.404285766	H
101	FALSE	588	36	5150	Down	n	Did they smell like that during the film festival?	smelled	13	7	smelled	13	7	3	3	piss	24	4	1	e	Down	n	The streets smelled of piss	11	Eng	1	s	The streets	The streets	The streets smelled of	correct	The streets smelled of piss during the spring festival.	9	taboo	.	0	0	0	.	0	.	0	1	SCS2_E2	36	41	0.87804878	-0.829979131	-0.831205837	-0.78422069	0.404285766	H
101	FALSE	629	38	1942	Down	y	Was he rich after university?	donated	19	7	he donated	16	10	3	4	plasma	27	6	1	e	Down	n	"After college, he donated plasma"	46	Eng	1	s	"After college, he"	"After college,"	"After college, he donated"	correct	"After college, he donated plasma to make some extra cash."	10	neut	161	161	161	161	0	303	0	1	1	SCS2_E2	36	41	0.87804878	0.216078829	-0.056228983	-0.083143995	0.404285766	H
101	FALSE	663	44	4208	Up	y	Did he hear this yesterday?	heard	14	5	I heard	12	7	3	4	clap	22	4	1	e	Up	y	Last night I heard a clap	4	Eng	1	s	Last night I	Last night	Last night I heard a	correct	Last night I heard a clap from the neighbor's apartment.	10	neut	150	150	150	150	0	150	0	1	1	SCS2_E2	36	41	0.87804878	0.14460903	-0.447553929	-0.131043645	0.404285766	H
101	FALSE	601	46	2527	Up	n	Did the man do this in public?	showed	7	6	showed	7	6	3	3	art	22	3	1	e	Up	y	A man showed her his art	16	Eng	1	s	A man	A man	A man showed her his	correct	A man showed her his art in the street.	9	neut	156	156	156	156	0	156	0	1	1	SCS2_E2	36	41	0.87804878	0.183592557	-0.432207853	-0.104916563	0.404285766	H
101	FALSE	626	47	3176	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	slut	47	4	1	e	Down	n	"Last night over text message, he invited that slut"	41	Eng	1	s	"Last night over text message, he"	"Last night over text message,"	"Last night over text message, he invited that"	correct	"Last night over text message, he invited that slut to his place for dinner."	14	taboo	0	37	197	197	0	197	0	1	1	SCS2_E2	36	41	0.87804878	-0.589580718	-0.327342998	0.073618496	0.404285766	H
101	FALSE	809	55	3165	Up	n	¿Le dolieron después de trotar?	that	11	4	that	11	4	3	3	knees	20	5	1	e	Up	y	Ella dijo that her knees	18	CS	1	s	Ella dijo	Ella dijo	Ella dijo that her	correct	Ella dijo that her knees hurt after running.	8	neut	0	634	792	792	0	792	0	1	1	SCS2_E2	36	41	0.87804878	3.289280166	1.194476238	2.664554109	0.404285766	H
101	FALSE	822	57	3689	Down	n	¿Alguien escribió en la pared al lado de la iglesia?	alguien	15	7	alguien	15	7	4	4	puta	33	4	1	e	Down	n	"El año pasado alguien escribió \puta\"""""	27	Spa	1	s	El año pasado	El año pasado	El año pasado alguien escribió	correct	"El año pasado alguien escribió \puta\"" en la pared junto al banco."""	12	taboo	158	158	158	158	0	158	0	1	1	SCS2_E2	36	41	0.87804878	0.196587066	-0.427092494	-0.096207536	0.404285766	H
101	FALSE	844	60	3620	Down	n	¿Es este un problema en las ciudades?	que	19	3	que	19	3	5	5	educación	23	9	1	e	Down	n	Lei en algun lado que educación	2	Spa	1	s	Lei en algun lado	Lei en algun lado	Lei en algun lado que	correct	Lei en algun lado que educación es un gran problema en comunidades pequenas.	13	neut	157	157	157	157	0	348	0	1	1	SCS2_E2	36	41	0.87804878	0.190089811	0.05886659	-0.100562049	0.404285766	H
101	FALSE	913	66	3181	Down	n	¿Lo encontraron en una fuente?	encontraron	29	11	encontraron	29	11	6	6	diente	44	6	1	e	Down	n	"A principio de este verano, encontraron un diente"	44	Spa	1	s	"A principio de este verano,"	"A principio de este verano,"	"A principio de este verano, encontraron un"	correct	"A principio de este verano, encontraron un diente en las duchas del parque acuático."	14	neut	164	164	164	164	0	164	0	1	1	SCS2_E2	36	41	0.87804878	0.235570592	-0.411746418	-0.070080454	0.404285766	H
101	FALSE	748	69	2566	Down	y	¿Ocurrió esto en la calle?	heard	20	5	I heard	18	7	4	5	handjob	50	7	1	e	Down	n	La semana pasada I heard that Angela gave Juan a handjob	37	CS	1	s	La semana pasada I	La semana pasada	La semana pasada I heard that Angela gave Juan a	correct	La semana pasada I heard that Angela gave Juan a handjob in the park.	14	taboo	156	156	156	156	0	479	0	1	1	SCS2_E2	36	41	0.87804878	0.183592557	0.393922589	-0.104916563	0.404285766	H
101	FALSE	778	73	3105	Down	n	¿Podría abotonarse la chaqueta?	was	29	3	was	29	3	6	6	shoulders	51	9	1	e	Down	n	La chaqueta que ella compró was too small for her shoulders	42	CS	1	s	La chaqueta que ella compró	La chaqueta que ella compró	La chaqueta que ella compró was too small for her	correct	"La chaqueta que ella compró was too small for her shoulders, so she returned it."	15	neut	145	145	145	145	0	145	0	1	1	SCS2_E2	36	41	0.87804878	0.112122758	-0.460342326	-0.152816213	0.404285766	H
101	FALSE	805	77	9191	Up	n	¿La mamá de María lo encontró en el espacio privado de María?	found	18	5	found	18	5	5	5	dildo	26	5	1	e	Up	y	La mamá de María found a dildo	25	CS	1	s	La mamá de María	La mamá de María	La mamá de María found a	correct	La mamá de María found a dildo in her room.	10	taboo	162	162	162	162	0	162	0	1	1	SCS2_E2	36	41	0.87804878	0.222576083	-0.416861776	-0.078789481	0.404285766	H
101	FALSE	867	79	1619	Up	n	¿Estuvo cerca?	habría	34	6	habría	34	6	7	7	orgía	51	5	1	e	Up	y	"Si no tuviera tareas para hacer, habría ido a una orgía"	39	Spa	1	s	"Si no tuviera tareas para hacer,"	"Si no tuviera tareas para hacer,"	"Si no tuviera tareas para hacer, habría ido a una"	correct	"Si no tuviera tareas para hacer, habría ido a una orgía que estaba al lado."	15	taboo	151	151	151	151	0	330	0	1	1	SCS2_E2	36	41	0.87804878	0.151106285	0.012828361	-0.126689131	0.404285766	H
101	FALSE	914	46	6203	Down	n	¿Se lastimó el invierno pasado?	ella	19	4	ella	19	4	4	4	pulgar	38	6	1	e	Down	n	"El verano pasado, ella se lastimó el pulgar"	8	Spa	1	s	"El verano pasado,"	"El verano pasado,"	"El verano pasado, ella se lastimó el"	correct	"El verano pasado, ella se lastimó el pulgar tratando de subirse a un caballo."	14	neut	152	152	152	152	0	152	0	1	1	SCS2_E2	36	41	0.87804878	0.157603539	-0.44243857	-0.122334617	0.404285766	H
101	FALSE	720	87	2080	Down	n	¿Estaban frente al cine?	there	19	5	there	19	5	5	5	girls	39	5	1	e	Down	n	Mi amigo dijo que there were a lot of girls	36	CS	1	s	Mi amigo dijo que	Mi amigo dijo que	Mi amigo dijo que there were a lot of	correct	Mi amigo dijo que there were a lot of girls in front of the club last night.	17	neut	147	147	147	147	0	147	0	1	1	SCS2_E2	36	41	0.87804878	0.125117267	-0.455226967	-0.144107186	0.404285766	H
101	FALSE	832	96	3485	Down	n	¿Ocurrió esto cuando volvió del lago?	from	16	4	from	16	4	3	3	shit	38	4	1	e	Down	n	"Cuando regresó from the farm, he had shit"	7	CS	1	s	Cuando regresó	Cuando regresó	"Cuando regresó from the farm, he had"	correct	"Cuando regresó from the farm, he had shit all over his pants."	12	taboo	145	145	145	145	0	885	0	1	1	SCS2_E2	36	41	0.87804878	0.112122758	1.432340421	-0.152816213	0.404285766	H
101	FALSE	800	99	5481	Up	n	¿Estaban junto a la nevera?	hablar	8	6	hablar	8	6	3	3	gobierno	19	8	1	e	Up	y	Los oí hablar del gobierno	26	Spa	1	s	Los oí	Los oí	Los oí hablar del	correct	Los oí hablar del gobierno cerca del refrigerador.	8	neut	159	159	159	159	0	442	0	1	1	SCS2_E2	36	41	0.87804878	0.20308432	0.299288452	-0.091853022	0.404285766	H
102	FALSE	1250	16	1475	Down	y	Did the person see the picture on their computer?	picture	19	7	a picture	17	9	4	5	butthole	32	8	1	e	Down	n	Yesterday I saw a picture of a butthole	12	Eng	2	s	Yesterday I saw a	Yesterday I saw	Yesterday I saw a picture of a	correct	Yesterday I saw a picture of a butthole in my cousin's phone.	12	taboo	0	71	265	265	0	265	0	1	2	SCS2_E2	34	47	0.723404255	-0.368674068	-0.153420799	0.369725423	-0.294362883	L
102	FALSE	1259	18	903	Up	n	Did Carl turn around?	she	26	3	she	26	3	5	5	muscle	44	6	1	e	Up	y	"When Carl turned around, she could see his muscle"	23	Eng	2	s	"When Carl turned around,"	"When Carl turned around,"	"When Carl turned around, she could see his"	correct	"When Carl turned around, she could see his muscle through his clothes."	12	neut	154	154	154	154	0	314	0	1	2	SCS2_E2	34	47	0.723404255	0.170598048	-0.02809451	-0.11362559	-0.294362883	L
102	FALSE	1233	29	3578	Up	n	Was he in a relationship when he got it?	gave	19	4	gave	19	4	4	4	syphilis	28	8	1	e	Up	y	His ex girlfriend gave him syphilis	30	Eng	2	s	His ex girlfriend	His ex girlfriend	His ex girlfriend gave him	correct	His ex girlfriend gave him syphilis in college.	8	taboo	.	0	0	0	.	214	.	0	2	SCS2_E2	34	47	0.723404255	-0.829979131	-0.283862448	-0.78422069	-0.294362883	L
102	FALSE	1237	33	4915	Up	n	Did they hurt after jogging?	that	10	4	that	10	4	3	3	boobs	19	5	1	e	Up	y	She said that her boobs	18	Eng	2	s	She said	She said	She said that her	correct	She said that her boobs hurt after running.	8	taboo	.	0	0	0	.	223	.	0	2	SCS2_E2	34	47	0.723404255	-0.829979131	-0.260843334	-0.78422069	-0.294362883	L
102	FALSE	1041	35	1568	Down	n	Did he get out of the car?	and	28	3	and	28	3	7	7	cocksucker	49	10	1	e	Down	n	"He got out of the building and started yelling \cocksucker\"""""	48	Eng	2	s	He got out of the building	He got out of the building	He got out of the building and started yelling	correct	"He got out of the building and started yelling \cocksucker\"" in the middle of a busy street."""	17	taboo	142	142	142	142	0	142	0	1	2	SCS2_E2	34	47	0.723404255	0.092630995	-0.468015364	-0.165879754	-0.294362883	L
102	FALSE	1160	23	1803	Up	n	Did he have a compulsive disorder?	washed	16	6	washed	16	6	4	4	face	27	4	1	e	Up	y	My best friend washed his face	17	Eng	2	s	My best friend	My best friend	My best friend washed his	correct	My best friend washed his face compulsively in college.	9	neut	0	18	156	156	0	156	0	1	2	SCS2_E2	34	47	0.723404255	-0.713028552	-0.432207853	-0.104916563	-0.294362883	L
