"","part_item","RECORDING_SESSION_LABEL.x","word_order","use_rating","exposure_rating","offensiveness_rating","taboo_rating","valence_rating","arousal_rating","imagery_rating","critical_word","taboo_status.x","item_num.x","list.x","RECORDING_SESSION_LABEL.y","CURRENT_FIX_ADJUSTED","CURRENT_FIX_PUPIL","TRIAL_INDEX","button_RT","button_pressed","combined_cs_status","comp_q","cs_word","cs_word_char_position","cs_word_length","cs_word_or_combo","cs_word_or_combo_char_position","cs_word_or_combo_length","cs_word_or_combo_word_position","cs_word_word_position","cword","cword_char_position","cword_length","cword_word_position","e_status","exp_button","exp_response","frame_cword_space","item_num.y","lang","list.y","p_status","pre_cs_word_frame_space","pre_cs_word_or_combo_space","pre_cword_frame_space","response_accuracy","sent","sent_length_words","taboo_status.y","SINGLE_FIXATION_DURATION","FIRST_FIXATION_DURATION","GAZE_DURATION","REGRESSION_PATH_DURATION","REREADING_DURATION","TOTAL_DURATION","FIRST_PASS_REGRESSION","FIRST_PAST_FIXATION","Lang_order","DELE","MELICET","dominance","dom_cat","MeanTD","MeanGD","MeanFFD","sdTD","sdGD","sdFFD","seTD","seGD","seFFD"
"854","15_23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,FALSE,538,33,4060,"Up","n","¿Carlos dio la vuelta?","ella",30,4,"ella",30,4,6,6,"erección",48,8,10,"e","Up","y","Cuando Carlos dio la vuelta, ella podía ver su erección",23,"Spa",3,"s","Cuando Carlos dio la vuelta,","Cuando Carlos dio la vuelta,","Cuando Carlos dio la vuelta, ella podía ver su","correct","Cuando Carlos dio la vuelta, ella podía ver su erección a través de su ropa.",15,"taboo",240,240,240,240,0,240,"0",1,"SCS1_E2",33,42,0.785714286,"High Sp Dom",660.1758242,357.9340659,287.989011,521.0643934,195.3286008,135.5237982,368.448166,138.1181782,95.82979672
"855","15_28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,FALSE,599,10,2766,"Down","n","¿Ocurrió esto después del gimnasio?","ella",24,4,"ella",24,4,5,5,"máscara",45,7,10,"e","Down","n","Después de la reunión, ella se inclinó y su máscara",28,"Spa",3,"s","Después de la reunión,","Después de la reunión,","Después de la reunión, ella se inclinó y su","correct","Después de la reunión, ella se inclinó y su máscara cayó de su bolso.",14,"neut",0,349,349,855,506,792,"1",1,"SCS1_E2",33,42,0.785714286,"High Sp Dom",622.3666667,304.3444444,260.2888889,407.2846629,142.8613031,111.6633428,287.993747,101.0181962,78.95790689
"856","15_29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,FALSE,547,31,2071,"Up","n","¿Hablaban las tías tomando café?","estaban",10,7,"estaban",10,7,3,3,"menstruación",37,12,7,"e","Up","y","Mis tías estaban charlando sobre la menstruación",29,"Spa",3,"s","Mis tías","Mis tías","Mis tías estaban charlando sobre la","correct","Mis tías estaban charlando sobre la menstruación mientras tomaban el café ayer.",12,"taboo",0,246,623,623,0,623,"0",1,"SCS1_E2",33,42,0.785714286,"High Sp Dom",660.1758242,357.9340659,287.989011,521.0643934,195.3286008,135.5237982,368.448166,138.1181782,95.82979672
"857","15_34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,FALSE,482,93,2974,"Down","n","¿Leyó el consejos en línea?","algunos",10,7,"algunos",10,7,3,3,"discursos",36,9,7,"e","Up","y","He leído algunos consejos para dar discursos",34,"Spa",3,"s","He leído","He leído","He leído algunos consejos para dar","incorrect","He leído algunos consejos para dar discursos en Internet.",9,"neut",0,195,195,1501,1306,1242,"1",1,"SCS1_E2",33,42,0.785714286,"High Sp Dom",622.3666667,304.3444444,260.2888889,407.2846629,142.8613031,111.6633428,287.993747,101.0181962,78.95790689
"858","15_35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,FALSE,551,30,2906,"Up","n","¿Vieron la película la semana pasada?","el fin",23,6,"el fin",23,6,5,5,"erótica",51,7,11,"e","Up","y","La película que vimos el fin de semana pasado fue erótica",35,"Spa",3,"s","La película que vimos","La película que vimos","La película que vimos el fin de semana pasado fue","correct","La película que vimos el fin de semana pasado fue erótica de principio a fin.",15,"taboo",0,279,415,415,0,1012,"0",1,"SCS1_E2",33,42,0.785714286,"High Sp Dom",660.1758242,357.9340659,287.989011,521.0643934,195.3286008,135.5237982,368.448166,138.1181782,95.82979672
"859","15_40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,FALSE,524,98,2097,"Down","n","¿Lo estaban vendiendo?","vi",34,2,"vi",34,2,6,6,"agua",63,4,10,"e","Down","n","Mientras caminaba por el campus, vi que estaban distribuyendo agua",40,"Spa",3,"s","Mientras caminaba por el campus,","Mientras caminaba por el campus,","Mientras caminaba por el campus, vi que estaban distribuyendo","correct","Mientras caminaba por el campus, vi que estaban distribuyendo agua a los estudiantes en la plaza.",16,"neut",320,320,320,320,0,791,"0",1,"SCS1_E2",33,42,0.785714286,"High Sp Dom",622.3666667,304.3444444,260.2888889,407.2846629,142.8613031,111.6633428,287.993747,101.0181962,78.95790689
"860","15_41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,FALSE,488,101,2848,"Down","n","¿Invitó a la persona por correo electrónico?","invitó",42,6,"invitó",42,6,9,9,"zorra",55,5,12,"e","Down","n","Ayer por la noche, por mensaje de texto, invitó a esa zorra",41,"Spa",3,"s","Ayer por la noche, por mensaje de texto,","Ayer por la noche, por mensaje de texto,","Ayer por la noche, por mensaje de texto, invitó a esa","correct","Ayer por la noche, por mensaje de texto, invitó a esa zorra a su lugar a cenar.",17,"taboo",168,168,168,349,181,168,"1",1,"SCS1_E2",33,42,0.785714286,"High Sp Dom",660.1758242,357.9340659,287.989011,521.0643934,195.3286008,135.5237982,368.448166,138.1181782,95.82979672
"861","15_46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,FALSE,500,12,2715,"Down","n","¿Era rico después de la universidad?","donó",28,4,"donó",28,4,5,5,"plasma",33,6,6,"e","Down","n","Después de la universidad, donó plasma",46,"Spa",3,"s","Después de la universidad,","Después de la universidad,","Después de la universidad, donó","correct","Después de la universidad, donó plasma para ganar dinero extra.",10,"neut",0,370,370,1417,1047,1066,"1",1,"SCS1_E2",33,42,0.785714286,"High Sp Dom",622.3666667,304.3444444,260.2888889,407.2846629,142.8613031,111.6633428,287.993747,101.0181962,78.95790689
"862","15_47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,FALSE,481,61,2606,"Up","n","¿Viajó mucho en sus veintes?","cuando",22,6,"cuando",22,6,5,5,"prostituta",44,10,8,"e","Up","y","Mi amiga viajó mucho cuando trabajaba como prostituta",47,"Spa",3,"s","Mi amiga viajó mucho","Mi amiga viajó mucho","Mi amiga viajó mucho cuando trabajaba como","correct","Mi amiga viajó mucho cuando trabajaba como prostituta en sus veintes.",11,"taboo",495,495,495,495,0,1232,"0",1,"SCS1_E2",33,42,0.785714286,"High Sp Dom",660.1758242,357.9340659,287.989011,521.0643934,195.3286008,135.5237982,368.448166,138.1181782,95.82979672
"863","15_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,FALSE,550,16,2829,"Up","n","¿Hubo muchos de ellos?","señaló",29,6,"señaló",29,6,6,6,"penes",72,5,13,"e","Up","y","El guía turístico del museo señaló cómo sus pinturas estaban llenas de penes",5,"Spa",3,"s","El guía turístico del museo","El guía turístico del museo","El guía turístico del museo señaló cómo sus pinturas estaban llenas de","correct","El guía turístico del museo señaló cómo sus pinturas estaban llenas de penes al comienzo de su carrera.",18,"taboo",381,381,381,381,0,381,"0",1,"SCS1_E2",33,42,0.785714286,"High Sp Dom",660.1758242,357.9340659,287.989011,521.0643934,195.3286008,135.5237982,368.448166,138.1181782,95.82979672
"864","16_11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,560,94,2177,"Down","n","¿Olían así durante el festival de cine?","olían",12,5,"olían",12,5,3,3,"alcohol",20,7,5,"e","Down","n","Las calles olían a alcohol",11,"Spa",4,"s","Las calles","Las calles","Las calles olían a","correct","Las calles olían a alcohol durante el festival de primavera.",10,"neut",164,164,164,164,0,164,"0",1,"SCS2_E1",41,47,0.872340426,"High Sp Dom",622.3666667,304.3444444,260.2888889,407.2846629,142.8613031,111.6633428,287.993747,101.0181962,78.95790689
"865","16_12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,583,93,2126,"Down","y","¿La persona vio la imagen en su computadora?","foto",13,4,"una foto",9,8,3,4,"culo",24,4,7,"e","Down","n","Ayer vi una foto de un culo",12,"Spa",4,"s","Ayer vi una","Ayer vi","Ayer vi una foto de un","correct","Ayer vi una foto de un culo en el teléfono de mi primo.",13,"taboo",180,180,180,732,552,180,"1",1,"SCS2_E1",41,47,0.872340426,"High Sp Dom",660.1758242,357.9340659,287.989011,521.0643934,195.3286008,135.5237982,368.448166,138.1181782,95.82979672
"866","16_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,555,54,2338,"Up","n","¿Tuvo un trastorno compulsivo?","lavó",16,4,"lavó",16,4,4,4,"cara",24,4,6,"e","Up","y","Mi mejor amigo lavó su cara",17,"Spa",4,"s","Mi mejor amigo","Mi mejor amigo","Mi mejor amigo lavó su","correct","Mi mejor amigo lavó su cara compulsivamente en la universidad.",10,"neut",195,195,195,195,0,195,"0",1,"SCS2_E1",41,47,0.872340426,"High Sp Dom",622.3666667,304.3444444,260.2888889,407.2846629,142.8613031,111.6633428,287.993747,101.0181962,78.95790689
"867","16_18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,552,43,2601,"Down","n","¿Le dolieron después de trotar?","que",11,3,"que",11,3,3,3,"tetas",29,5,7,"e","Up","y","Ella dijo que le dolían las tetas",18,"Spa",4,"s","Ella dijo","Ella dijo","Ella dijo que le dolían las","incorrect","Ella dijo que le dolían las tetas después de correr.",10,"taboo",0,226,401,401,0,401,"0",1,"SCS2_E1",41,47,0.872340426,"High Sp Dom",660.1758242,357.9340659,287.989011,521.0643934,195.3286008,135.5237982,368.448166,138.1181782,95.82979672
"868","16_23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,588,72,1764,"Up","n","¿Carlos dio la vuelta?","ella",30,4,"ella",30,4,6,6,"músculo",48,7,10,"e","Up","y","Cuando Carlos dio la vuelta, ella podía ver su músculo",23,"Spa",4,"s","Cuando Carlos dio la vuelta,","Cuando Carlos dio la vuelta,","Cuando Carlos dio la vuelta, ella podía ver su","correct","Cuando Carlos dio la vuelta, ella podía ver su músculo a través de su ropa.",15,"neut",0,110,110,469,359,268,"1",1,"SCS2_E1",41,47,0.872340426,"High Sp Dom",622.3666667,304.3444444,260.2888889,407.2846629,142.8613031,111.6633428,287.993747,101.0181962,78.95790689
"869","16_24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,563,92,2153,"Down","n","¿Estaba en el asiento del tren?","que",14,3,"que",14,3,3,3,"semen",24,5,5,"e","Down","n","Podría jurar que había semen",24,"Spa",4,"s","Podría jurar","Podría jurar","Podría jurar que había","correct","Podría jurar que había semen en el asiento del autobús",10,"taboo",242,242,242,242,0,242,"0",1,"SCS2_E1",41,47,0.872340426,"High Sp Dom",660.1758242,357.9340659,287.989011,521.0643934,195.3286008,135.5237982,368.448166,138.1181782,95.82979672
"870","16_29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,612,63,1920,"Up","n","¿Hablaban las tías tomando café?","estaban",10,7,"estaban",10,7,3,3,"agricultura",37,11,7,"e","Up","y","Mis tías estaban charlando sobre la agricultura",29,"Spa",4,"s","Mis tías","Mis tías","Mis tías estaban charlando sobre la","correct","Mis tías estaban charlando sobre la agricultura mientras tomaban el café ayer.",12,"neut",199,199,199,199,0,199,"0",1,"SCS2_E1",41,47,0.872340426,"High Sp Dom",622.3666667,304.3444444,260.2888889,407.2846629,142.8613031,111.6633428,287.993747,101.0181962,78.95790689
"871","16_30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,570,34,2996,"Up","n","¿Estaba en una relación cuando la recibió?","dio",16,3,"dio",16,3,5,5,"sífilis",20,7,6,"e","Up","y","Su ex novia le dio sífilis",30,"Spa",4,"s","Su ex novia le","Su ex novia le","Su ex novia le dio","correct","Su ex novia le dio sífilis en la universidad.",9,"taboo",306,306,306,490,184,306,"1",1,"SCS2_E1",41,47,0.872340426,"High Sp Dom",660.1758242,357.9340659,287.989011,521.0643934,195.3286008,135.5237982,368.448166,138.1181782,95.82979672
"872","16_35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,576,55,2562,"Up","n","¿Vieron la película la semana pasada?","el fin",23,6,"el fin",23,6,5,5,"dinámica",51,8,11,"e","Up","y","La película que vimos el fin de semana pasado fue dinámica",35,"Spa",4,"s","La película que vimos","La película que vimos","La película que vimos el fin de semana pasado fue","correct","La película que vimos el fin de semana pasado fue dinámica de principio a fin.",15,"neut",209,209,209,209,0,209,"0",1,"SCS2_E1",41,47,0.872340426,"High Sp Dom",622.3666667,304.3444444,260.2888889,407.2846629,142.8613031,111.6633428,287.993747,101.0181962,78.95790689
"873","16_36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,592,81,1450,"Down","n","¿Estaban frente al cine?","había",19,5,"había",19,5,5,5,"perras",38,6,9,"e","Down","n","Mi amigo dijo que había un montón de perras",36,"Spa",4,"s","Mi amigo dijo que","Mi amigo dijo que","Mi amigo dijo que había un montón de","correct","Mi amigo dijo que había un montón de perras delante del club anoche.",13,"taboo",195,195,195,195,0,195,"0",1,"SCS2_E1",41,47,0.872340426,"High Sp Dom",660.1758242,357.9340659,287.989011,521.0643934,195.3286008,135.5237982,368.448166,138.1181782,95.82979672
"874","16_41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,589,20,2571,"Down","n","¿Invitó a la persona por correo electrónico?","invitó",42,6,"invitó",42,6,9,9,"colega",55,6,12,"e","Down","n","Ayer por la noche, por mensaje de texto, invitó a ese colega",41,"Spa",4,"s","Ayer por la noche, por mensaje de texto,","Ayer por la noche, por mensaje de texto,","Ayer por la noche, por mensaje de texto, invitó a ese","correct","Ayer por la noche, por mensaje de texto, invitó a ese colega a su lugar a cenar.",17,"neut",165,165,165,165,0,497,"0",1,"SCS2_E1",41,47,0.872340426,"High Sp Dom",622.3666667,304.3444444,260.2888889,407.2846629,142.8613031,111.6633428,287.993747,101.0181962,78.95790689
"875","16_42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,571,76,1939,"Down","n","¿Podría abotonarse la chaqueta?","era",29,3,"era",29,3,6,6,"chichis",60,7,11,"e","Down","n","La chaqueta que ella compró era demasiado pequeña para sus chichis",42,"Spa",4,"s","La chaqueta que ella compró","La chaqueta que ella compró","La chaqueta que ella compró era demasiado pequeña para sus","correct","La chaqueta que ella compró era demasiado pequeña para sus chichis, así que se la devolvió.",16,"taboo",221,221,221,221,0,363,"0",1,"SCS2_E1",41,47,0.872340426,"High Sp Dom",660.1758242,357.9340659,287.989011,521.0643934,195.3286008,135.5237982,368.448166,138.1181782,95.82979672
"876","16_47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,610,82,1777,"Up","n","¿Viajó mucho en sus veintes?","cuando",22,6,"cuando",22,6,5,5,"acróbata",44,8,8,"e","Up","y","Mi amiga viajó mucho cuando trabajaba como acróbata",47,"Spa",4,"s","Mi amiga viajó mucho","Mi amiga viajó mucho","Mi amiga viajó mucho cuando trabajaba como","correct","Mi amiga viajó mucho cuando trabajaba como acróbata en sus veintes.",11,"neut",0,224,392,392,0,392,"0",1,"SCS2_E1",41,47,0.872340426,"High Sp Dom",622.3666667,304.3444444,260.2888889,407.2846629,142.8613031,111.6633428,287.993747,101.0181962,78.95790689
"877","16_48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,537,29,2079,"Down","n","¿Salió del coche?","y",20,1,"y",20,1,4,4,"chupapollas",40,11,8,"e","Down","n","Salió del edificio y comenzó a gritar \chupapollas\""""",48,"Spa",4,"s","Salió del edificio","Salió del edificio","Salió del edificio y comenzó a gritar","correct","Salió del edificio y comenzó a gritar \chupapollas' en medio de una calle concurrida.""",14,"taboo",0,167,893,893,0,1434,"0",1,"SCS2_E1",41,47,0.872340426,"High Sp Dom",660.1758242,357.9340659,287.989011,521.0643934,195.3286008,135.5237982,368.448166,138.1181782,95.82979672
"878","16_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,570,90,3325,"Up","n","¿Hubo muchos de ellos?","señaló",29,6,"señaló",29,6,6,6,"puertas",72,7,13,"e","Up","y","El guía turístico del museo señaló cómo sus pinturas estaban llenas de puertas",5,"Spa",4,"s","El guía turístico del museo","El guía turístico del museo","El guía turístico del museo señaló cómo sus pinturas estaban llenas de","correct","El guía turístico del museo señaló cómo sus pinturas estaban llenas de puertas al comienzo de su carrera.",18,"neut",244,244,244,244,0,351,"0",1,"SCS2_E1",41,47,0.872340426,"High Sp Dom",622.3666667,304.3444444,260.2888889,407.2846629,142.8613031,111.6633428,287.993747,101.0181962,78.95790689
"879","16_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,546,59,2477,"Down","n","¿Leyó sobre esto ayer?","leí",13,3,"leí",13,3,3,3,"violación",27,9,6,"e","Down","n","Esta mañana leí sobre una violación",6,"Spa",4,"s","Esta mañana","Esta mañana","Esta mañana leí sobre una","correct","Esta mañana leí sobre una violación que sucedió ayer en nuestro ciudad.",12,"taboo",0,344,417,417,0,417,"0",1,"SCS2_E1",41,47,0.872340426,"High Sp Dom",660.1758242,357.9340659,287.989011,521.0643934,195.3286008,135.5237982,368.448166,138.1181782,95.82979672
"880","17_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,789,30,2251,"Up","n","¿Ocurrió esto después del entrenamiento?","estaba",10,6,"estaba",10,6,3,3,"cachonda",21,8,5,"e","Up","y","Su novia estaba muy cachonda",1,"Spa",5,"s","Su novia","Su novia","Su novia estaba muy","correct","Su novia estaba muy cachonda después de su entrenamiento habitual por la mañana.",13,"taboo",259,259,259,259,0,2610,"0",1,"SCS1_E2",38,36,1.055555556,"High Sp Dom",660.1758242,357.9340659,287.989011,521.0643934,195.3286008,135.5237982,368.448166,138.1181782,95.82979672
"881","17_12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,747,74,3436,"Down","y","¿La persona vio la imagen en su computadora?","foto",13,4,"una foto",9,8,3,4,"lobo",24,4,7,"e","Down","n","Ayer vi una foto de un lobo",12,"Spa",5,"s","Ayer vi una","Ayer vi","Ayer vi una foto de un","correct","Ayer vi una foto de un lobo en el teléfono de mi primo.",13,"neut",0,160,160,811,651,1256,"1",1,"SCS1_E2",38,36,1.055555556,"High Sp Dom",622.3666667,304.3444444,260.2888889,407.2846629,142.8613031,111.6633428,287.993747,101.0181962,78.95790689
"882","17_13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,814,73,2325,"Down","n","¿Fue adicto durante 5 años?","era",16,3,"era",16,3,4,4,"masturbación",32,12,8,"e","Down","n","En el colegio, era adicto a la masturbación",13,"Spa",5,"s","En el colegio,","En el colegio,","En el colegio, era adicto a la","correct","En el colegio, era adicto a la masturbación por tres años.",11,"taboo",404,404,404,404,0,404,"0",1,"SCS1_E2",38,36,1.055555556,"High Sp Dom",660.1758242,357.9340659,287.989011,521.0643934,195.3286008,135.5237982,368.448166,138.1181782,95.82979672
"883","17_18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,729,45,3193,"Down","n","¿Le dolieron después de trotar?","que",11,3,"que",11,3,3,3,"rodillas",29,8,7,"e","Up","y","Ella dijo que le dolían las rodillas",18,"Spa",5,"s","Ella dijo","Ella dijo","Ella dijo que le dolían las","incorrect","Ella dijo que le dolían las rodillas después de correr.",10,"neut",0,231,231,663,432,425,"1",1,"SCS1_E2",38,36,1.055555556,"High Sp Dom",622.3666667,304.3444444,260.2888889,407.2846629,142.8613031,111.6633428,287.993747,101.0181962,78.95790689
"884","17_19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,797,21,3990,"Down","n","¿La persona lo vio en el armario?","donde",14,5,"donde",14,5,4,4,"pubis",48,5,9,"e","Down","n","En el hostal donde nos alojábamos, encontré un pubis",19,"Spa",5,"s","En el hostal","En el hostal","En el hostal donde nos alojábamos, encontré un","correct","En el hostal donde nos alojábamos, encontré un pubis en la sábana.",12,"taboo",0,241,241,1186,945,2634,"1",1,"SCS1_E2",38,36,1.055555556,"High Sp Dom",660.1758242,357.9340659,287.989011,521.0643934,195.3286008,135.5237982,368.448166,138.1181782,95.82979672
"885","17_24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,802,42,3013,"Down","n","¿Estaba en el asiento del tren?","que",14,3,"que",14,3,3,3,"harina",24,6,5,"e","Down","n","Podría jurar que había harina",24,"Spa",5,"s","Podría jurar","Podría jurar","Podría jurar que había","correct","Podría jurar que había harina en el asiento del autobús.",10,"neut",376,376,376,376,0,566,"0",1,"SCS1_E2",38,36,1.055555556,"High Sp Dom",622.3666667,304.3444444,260.2888889,407.2846629,142.8613031,111.6633428,287.993747,101.0181962,78.95790689
"886","17_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,851,31,3343,"Up","n","¿La mamá de María lo encontró en el espacio privado de María?","encontró",18,8,"encontró",18,8,5,5,"consolador",30,10,7,"e","Up","y","La mamá de María encontró un consolador",25,"Spa",5,"s","La mamá de María","La mamá de María","La mamá de María encontró un","correct","La mamá de María encontró un consolador en su habitación.",10,"taboo",0,230,230,750,520,1537,"1",1,"SCS1_E2",38,36,1.055555556,"High Sp Dom",660.1758242,357.9340659,287.989011,521.0643934,195.3286008,135.5237982,368.448166,138.1181782,95.82979672
"887","17_30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,832,59,4001,"Up","n","¿Estaba en una relación cuando la recibió?","dio",16,3,"dio",16,3,5,5,"motocicleta",24,11,7,"e","Up","y","Su ex novia le dio una motocicleta",30,"Spa",5,"s","Su ex novia le","Su ex novia le","Su ex novia le dio una","correct","Su ex novia le dio una motocicleta en la universidad.",10,"neut",0,242,242,781,539,810,"1",1,"SCS1_E2",38,36,1.055555556,"High Sp Dom",622.3666667,304.3444444,260.2888889,407.2846629,142.8613031,111.6633428,287.993747,101.0181962,78.95790689
"888","17_31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,763,94,4694,"Down","n","¿Los examinaron en la consulta del doctor?","examinaron",20,10,"examinaron",20,10,5,5,"testículos",35,10,7,"e","Down","n","Hoy en el colegio, examinaron los testículos",31,"Spa",5,"s","Hoy en el colegio,","Hoy en el colegio,","Hoy en el colegio, examinaron los","correct","Hoy en el colegio, examinaron los testículos de los niños en el examen de salud anual.",16,"taboo",0,189,189,1446,1257,521,"1",1,"SCS1_E2",38,36,1.055555556,"High Sp Dom",660.1758242,357.9340659,287.989011,521.0643934,195.3286008,135.5237982,368.448166,138.1181782,95.82979672
